src_text,tgt_text,author,filename
یاد اسے بھی ایک ادھورا افسانہ تو ہوگا,yaad use bhī ek adhūrā afsāna to hogā,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
کل رستے میں اس نے ہم کو پہچانا تو ہوگا,kal raste meñ us ne ham ko pahchānā to hogā,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
ڈر ہم کو بھی لگتا ہے رستے کے سناٹے سے,dar ham ko bhī lagtā hai raste ke sannāte se,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
لیکن ایک سفر پر اے دل اب جانا تو ہوگا,lekin ek safar par ai dil ab jaanā to hogā,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
کچھ باتوں کے مطلب ہیں اور کچھ مطلب کی باتیں,kuchh bātoñ ke matlab haiñ aur kuchh matlab kī bāteñ,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
جو یہ فرق سمجھ لے گا وہ دیوانہ تو ہوگا,jo ye farq samajh legā vo dīvāna to hogā,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
دل کی باتیں نہیں ہے تو دلچسپ ہی کچھ باتیں ہوں,dil kī bāteñ nahīñ hai to dilchasp hī kuchh bāteñ hoñ,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
زندہ رہنا ہے تو دل کو بہلانا تو ہوگا,zinda rahnā hai to dil ko bahlānā to hogā,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
جیت کے بھی وہ شرمندہ ہے ہار کے بھی ہم نازاں,jiit ke bhī vo sharminda hai haar ke bhī ham nāzāñ,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
کم سے کم وہ دل ہی دل میں یہ مانا تو ہوگا,kam se kam vo dil hī dil meñ ye maanā to hogā,javed-akhtar,yaad-use-bhii-ek-adhuuraa-afsaana-to-hogaa-javed-akhtar-ghazals
یہی حالات ابتدا سے رہے,yahī hālāt ibtidā se rahe,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
لوگ ہم سے خفا خفا سے رہے,log ham se ḳhafā ḳhafā se rahe,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
ان چراغوں میں تیل ہی کم تھا,in charāġhoñ meñ tel hī kam thā,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
کیوں گلہ ہم کو پھر ہوا سے رہے,kyuuñ gila ham ko phir havā se rahe,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
بحث شطرنج شعر موسیقی,bahs shatranj sher mausīqī,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
تم نہیں تھے تو یہ دلاسے رہے,tum nahīñ the to ye dilāse rahe,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
زندگی کی شراب مانگتے ہو,zindagī kī sharāb māñgte ho,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
ہم کو دیکھو کہ پی کے پیاسے رہے,ham ko dekho ki pī ke pyāse rahe,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
اس کے بندوں کو دیکھ کر کہئے,us ke bandoñ ko dekh kar kahiye,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
ہم کو امید کیا خدا سے رہے,ham ko ummīd kyā ḳhudā se rahe,javed-akhtar,yahii-haalaat-ibtidaa-se-rahe-javed-akhtar-ghazals
یقین کا اگر کوئی بھی سلسلہ نہیں رہا,yaqīn kā agar koī bhī silsila nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
تو شکر کیجیے کہ اب کوئی گلا نہیں رہا,to shukr kījiye ki ab koī gilā nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
نہ ہجر ہے نہ وصل ہے اب اس کو کوئی کیا کہے,na hijr hai na vasl hai ab is ko koī kyā kahe,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
کہ پھول شاخ پر تو ہے مگر کھلا نہیں رہا,ki phuul shāḳh par to hai magar khilā nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
خزانہ تم نہ پائے تو غریب جیسے ہو گئے,ḳhazāna tum na paa.e to ġharīb jaise ho ga.e,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
پلک پہ اب کوئی بھی موتی جھلملا نہیں رہا,palak pe ab koī bhī motī jhilmilā nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
بدل گئی ہے زندگی بدل گئے ہیں لوگ بھی,badal ga.ī hai zindagī badal ga.e haiñ log bhī,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
خلوص کا جو تھا کبھی وہ اب صلا نہیں رہا,ḳhulūs kā jo thā kabhī vo ab silā nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
جو دشمنی بخیل سے ہوئی تو اتنی خیر ہے,jo dushmanī baḳhīl se huī to itnī ḳhair hai,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
کہ زہر اس کے پاس ہے مگر پلا نہیں رہا,ki zahr us ke paas hai magar pilā nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
لہو میں جذب ہو سکا نہ علم تو یہ حال ہے,lahū meñ jazb ho sakā na ilm to ye haal hai,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
کوئی سوال ذہن کو جو دے جلا نہیں رہا,koī savāl zehn ko jo de jalā nahīñ rahā,javed-akhtar,yaqiin-kaa-agar-koii-bhii-silsila-nahiin-rahaa-javed-akhtar-ghazals
یہ دنیا تم کو راس آئے تو کہنا,ye duniyā tum ko raas aa.e to kahnā,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
نہ سر پتھر سے ٹکرائے تو کہنا,na sar patthar se takrā.e to kahnā,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
یہ گل کاغذ ہیں یہ زیور ہیں پیتل,ye gul kāġhaz haiñ ye zevar haiñ pītal,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
سمجھ میں جب یہ آ جائے تو کہنا,samajh meñ jab ye aa jaa.e to kahnā,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
بہت خوش ہو کہ اس نے کچھ کہا ہے,bahut ḳhush ho ki us ne kuchh kahā hai,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
نہ کہہ کر وہ مکر جائے تو کہنا,na kah kar vo mukar jaa.e to kahnā,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
بدل جاؤ گے تم غم سن کے میرے,badal jāoge tum ġham sun ke mere,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
کبھی دل غم سے گھبرائے تو کہنا,kabhī dil ġham se ghabrā.e to kahnā,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
دھواں جو کچھ گھروں سے اٹھ رہا ہے,dhuāñ jo kuchh gharoñ se uth rahā hai,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
نہ پورے شہر پر چھائے تو کہنا,na puure shahar par chhā.e to kahnā,javed-akhtar,ye-duniyaa-tum-ko-raas-aae-to-kahnaa-javed-akhtar-ghazals
یہ مجھ سے پوچھتے ہیں چارہ گر کیوں,ye mujh se pūchhte haiñ chāragar kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
کہ تو زندہ تو ہے اب تک مگر کیوں,ki tū zinda to hai ab tak magar kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
جو رستہ چھوڑ کے میں جا رہا ہوں,jo rasta chhoḍ ke maiñ jā rahā huuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
اسی رستے پہ جاتی ہے نظر کیوں,usī raste pe jaatī hai nazar kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
تھکن سے چور پاس آیا تھا اس کے,thakan se chuur paas aayā thā us ke,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
گرا سوتے میں مجھ پر یہ شجر کیوں,girā sote meñ mujh par ye shajar kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
سنائیں گے کبھی فرصت میں تم کو,sunā.eñge kabhī fursat meñ tum ko,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
کہ ہم برسوں رہے ہیں در بہ در کیوں,ki ham barsoñ rahe haiñ dar-ba-dar kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
یہاں بھی سب ہیں بیگانہ ہی مجھ سے,yahāñ bhī sab haiñ begāna hī mujh se,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
کہوں میں کیا کہ یاد آیا ہے گھر کیوں,kahūñ maiñ kyā ki yaad aayā hai ghar kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
میں خوش رہتا اگر سمجھا نہ ہوتا,maiñ ḳhush rahtā agar samjhā na hotā,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
یہ دنیا ہے تو میں ہوں دیدہ ور کیوں,ye duniyā hai to maiñ huuñ dīda-var kyuuñ,javed-akhtar,ye-mujh-se-puuchhte-hain-chaaragar-kyuun-javed-akhtar-ghazals
یہ تسلی ہے کہ ہیں ناشاد سب,ye tasallī hai ki haiñ nāshād sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
میں اکیلا ہی نہیں برباد سب,maiñ akelā hī nahīñ barbād sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
سب کی خاطر ہیں یہاں سب اجنبی,sab kī ḳhātir haiñ yahāñ sab ajnabī,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
اور کہنے کو ہیں گھر آباد سب,aur kahne ko haiñ ghar ābād sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
بھول کے سب رنجشیں سب ایک ہیں,bhuul ke sab ranjisheñ sab ek haiñ,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
میں بتاؤں سب کو ہوگا یاد سب,maiñ batā.ūñ sab ko hogā yaad sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
سب کو دعوائے وفا سب کو یقیں,sab ko da.avā-e-vafā sab ko yaqīñ,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
اس اداکاری میں ہیں استاد سب,is adākārī meñ haiñ ustād sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
شہر کے حاکم کا یہ فرمان ہے,shahr ke hākim kā ye farmān hai,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
قید میں کہلائیں گے آزاد سب,qaid meñ kahlā.eñge āzād sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
چار لفظوں میں کہو جو بھی کہو,chaar lafzoñ meñ kaho jo bhī kaho,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
اس کو کب فرصت سنے فریاد سب,us ko kab fursat sune fariyād sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
تلخیاں کیسے نہ ہوں اشعار میں,talḳhiyāñ kaise na huuñ ash.ār meñ,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
ہم پہ جو گزری ہمیں ہے یاد سب,ham pe jo guzrī hameñ hai yaad sab,javed-akhtar,ye-tasallii-hai-ki-hain-naashaad-sab-javed-akhtar-ghazals
ذرا موسم تو بدلا ہے مگر پیڑوں کی شاخوں پر نئے پتوں کے آنے میں ابھی کچھ دن لگیں گے,zarā mausam to badlā hai magar peḍoñ kī shāḳhoñ par na.e pattoñ ke aane meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
بہت سے زرد چہروں پر غبار غم ہے کم بے شک پر ان کو مسکرانے میں ابھی کچھ دن لگیں گے,bahut se zard chehroñ par ġhubār-e-ġham hai kam be-shak par un ko muskurāne meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
کبھی ہم کو یقیں تھا زعم تھا دنیا ہماری جو مخالف ہے تو ہو جائے مگر تم مہرباں ہو,kabhī ham ko yaqīñ thā zo.am thā duniyā hamārī jo muḳhālif hai to ho jaa.e magar tum mehrbāñ ho,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
ہمیں یہ بات ویسے یاد تو اب کیا ہے لیکن ہاں اسے یکسر بھلانے میں ابھی کچھ دن لگیں گے,hameñ ye baat vaise yaad to ab kyā hai lekin haañ ise yaksar bhulāne meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
جہاں اتنے مصائب ہوں جہاں اتنی پریشانی کسی کا بے وفا ہونا ہے کوئی سانحہ کیا,jahāñ itne masā.ib hoñ jahāñ itnī pareshānī kisī kā bevafā honā hai koī sāneha kyā,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
بہت معقول ہے یہ بات لیکن اس حقیقت تک دل ناداں کو لانے میں ابھی کچھ دن لگیں گے,bahut ma.aqūl hai ye baat lekin is haqīqat tak dil-e-nādāñ ko laane meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
کوئی ٹوٹے ہوئے شیشے لئے افسردہ و مغموم کب تک یوں گزارے بے طلب بے آرزو دن,koī tuute hue shīshe liye afsurda-o-maġhmūm kab tak yuuñ guzāre be-talab be-ārzū din,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
تو ان خوابوں کی کرچیں ہم نے پلکوں سے جھٹک دیں پر نئے ارماں سجانے میں ابھی کچھ دن لگیں گے,to in ḳhvāboñ kī kircheñ ham ne palkoñ se jhatak diiñ par na.e armāñ sajāne meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
توہم کی سیہ شب کو کرن سے چاک کر کے آگہی ہر ایک آنگن میں نیا سورج اتارے,tavahhum kī siyah shab ko kiran se chaak kar ke āgahī har ek āñgan meñ nayā sūraj utāre,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
مگر افسوس یہ سچ ہے وہ شب تھی اور یہ سورج ہے یہ سب کو مان جانے میں ابھی کچھ دن لگیں گے,magar afsos ye sach hai vo shab thī aur ye suraj hai ye sab ko maan jaane meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
پرانی منزلوں کا شوق تو کس کو ہے باقی اب نئی ہیں منزلیں ہیں سب کے دل میں جن کے ارماں,purānī manziloñ kā shauq to kis ko hai baaqī ab na.ī haiñ manzileñ haiñ sab ke dil meñ jin ke armāñ,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
بنا لینا نئی منزل نہ تھا مشکل مگر اے دل نئے رستے بنانے میں ابھی کچھ دن لگیں گے,banā lenā na.ī manzil na thā mushkil magar ai dil na.e raste banāne meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
اندھیرے ڈھل گئے روشن ہوئے منظر زمیں جاگی فلک جاگا تو جیسے جاگ اٹھی زندگانی,añdhere dhal ga.e raushan hue manzar zamīñ jaagī falak jaagā to jaise jaag utthī zindagānī,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
مگر کچھ یاد ماضی اوڑھ کے سوئے ہوئے لوگوں کو لگتا ہے جگانے میں ابھی کچھ دن لگیں گے,magar kuchh yād-e-māzī oḍh ke so.e hue logoñ ko lagtā hai jagāne meñ abhī kuchh din lageñge,javed-akhtar,zaraa-mausam-to-badlaa-hai-magar-pedon-kii-shaakhon-par-nae-patton-ke-aane-men-abhii-kuchh-din-lagenge-javed-akhtar-ghazals
آدمی آدمی سے ملتا ہے,aadmī aadmī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
دل مگر کم کسی سے ملتا ہے,dil magar kam kisī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
بھول جاتا ہوں میں ستم اس کے,bhuul jaatā huuñ maiñ sitam us ke,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
وہ کچھ اس سادگی سے ملتا ہے,vo kuchh is sādgī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
آج کیا بات ہے کہ پھولوں کا,aaj kyā baat hai ki phūloñ kā,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
رنگ تیری ہنسی سے ملتا ہے,rañg terī hañsī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
سلسلہ فتنۂ قیامت کا,silsila fitna-e-qayāmat kā,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
تیری خوش قامتی سے ملتا ہے,terī ḳhush-qāmatī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
مل کے بھی جو کبھی نہیں ملتا,mil ke bhī jo kabhī nahīñ miltā,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
ٹوٹ کر دل اسی سے ملتا ہے,tuut kar dil usī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
کاروبار جہاں سنورتے ہیں,kārobār-e-jahāñ sañvarte haiñ,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
ہوش جب بے خودی سے ملتا ہے,hosh jab be-ḳhudī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
روح کو بھی مزا محبت کا,ruuh ko bhī mazā mohabbat kā,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
دل کی ہم سائیگی سے ملتا ہے,dil kī ham-sā.egī se miltā hai,jigar-moradabadi,aadmii-aadmii-se-miltaa-hai-jigar-moradabadi-ghazals
آج کیا حال ہے یا رب سر محفل میرا,aaj kyā haal hai yārab sar-e-mahfil merā,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
کہ نکالے لیے جاتا ہے کوئی دل میرا,ki nikāle liye jaatā hai koī dil merā,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
سوز غم دیکھ نہ برباد ہو حاصل میرا,soz-e-ġham dekh na barbād ho hāsil merā,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
دل کی تصویر ہے ہر آئینۂ دل میرا,dil kī tasvīr hai har ā.īna-e-dil merā,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
صبح تک ہجر میں کیا جانیے کیا ہوتا ہے,sub.h tak hijr meñ kyā jāniye kyā hotā hai,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
شام ہی سے مرے قابو میں نہیں دل میرا,shaam hī se mire qaabū meñ nahīñ dil merā,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
مل گئی عشق میں ایذا طلبی سے راحت,mil ga.ī ishq meñ īzā-talabī se rāhat,jigar-moradabadi,aaj-kyaa-haal-hai-yaarab-sar-e-mahfil-meraa-jigar-moradabadi-ghazals
